Ê±¼ä,pitch,roll,yaw,gyroX_bias,gyroY_bias,gyroZ_bias,pitch,roll,yaw
 17:49:00.051,-1.73237,-1.12284,-0.394499,0,0,0,-1.73281,-1.12284,-0.394498
 17:49:00.052,-1.73229,-1.12244,-0.394512,0,0,0,-1.73272,-1.12244,-0.394511
 17:49:00.052,-1.73224,-1.12265,-0.394639,0,0,0,-1.73267,-1.12265,-0.394638
 17:49:00.053,-1.73217,-1.12228,-0.394824,0,0,0,-1.7326,-1.12228,-0.394823
 17:49:00.054,-1.73147,-1.12195,-0.394878,0,0,0,-1.73189,-1.12195,-0.394877
 17:49:00.054,-1.73137,-1.12106,-0.394949,0,0,0,-1.73179,-1.12106,-0.394948
 17:49:00.055,-1.73126,-1.1207,-0.395095,0,0,0,-1.73167,-1.1207,-0.395094
 17:49:00.055,-1.73115,-1.1209,-0.39525,0,0,0,-1.73156,-1.1209,-0.395249
 17:49:00.055,-1.73105,-1.12061,-0.395303,0,0,0,-1.73145,-1.12061,-0.395302
 17:49:00.056,-1.73156,-1.12097,-0.395325,0,0,0,-1.73196,-1.12097,-0.395324
 17:49:00.057,-1.73151,-1.12074,-0.395469,0,0,0,-1.7319,-1.12074,-0.395468
 17:49:00.057,-1.73203,-1.12045,-0.39564,0,0,0,-1.73243,-1.12045,-0.395639
 17:49:00.058,-1.7325,-1.12073,-0.395676,0,0,0,-1.73289,-1.12073,-0.395675
 17:49:00.058,-1.73235,-1.12099,-0.395687,0,0,0,-1.73273,-1.12099,-0.395685
 17:49:00.058,-1.73219,-1.12063,-0.395741,0,0,0,-1.73257,-1.12063,-0.39574
 17:49:00.059,-1.73148,-1.12029,-0.395848,0,0,0,-1.73185,-1.12029,-0.395846
 17:49:00.059,-1.73138,-1.11998,-0.39594,0,0,0,-1.73175,-1.11998,-0.395939
 17:49:00.060,-1.73129,-1.12025,-0.395988,0,0,0,-1.73166,-1.12025,-0.395987
 17:49:00.061,-1.73122,-1.12048,-0.396089,0,0,0,-1.73159,-1.12048,-0.396088
 17:49:00.061,-1.73168,-1.12073,-0.396231,0,0,0,-1.73204,-1.12073,-0.39623
 17:49:00.062,-1.73163,-1.12044,-0.396389,0,0,0,-1.73199,-1.12044,-0.396388
 17:49:00.062,-1.73158,-1.12072,-0.396542,0,0,0,-1.73193,-1.12072,-0.396541
 17:49:00.062,-1.73094,-1.121,-0.396736,0,0,0,-1.7313,-1.12099,-0.396734
 17:49:00.063,-1.73088,-1.1213,-0.396837,0,0,0,-1.73123,-1.1213,-0.396835
 17:49:00.064,-1.73079,-1.12214,-0.396816,0,0,0,-1.73113,-1.12214,-0.396814
 17:49:00.064,-1.73008,-1.12233,-0.396879,0,0,0,-1.73042,-1.12233,-0.396878
 17:49:00.065,-1.72992,-1.12191,-0.397066,0,0,0,-1.73025,-1.12191,-0.397065
 17:49:00.065,-1.73038,-1.1215,-0.397226,0,0,0,-1.73072,-1.1215,-0.397225
 17:49:00.066,-1.73093,-1.12117,-0.397384,0,0,0,-1.73126,-1.12117,-0.397383
 17:49:00.066,-1.73032,-1.12091,-0.397515,0,0,0,-1.73065,-1.12091,-0.397514
 17:49:00.067,-1.73027,-1.12067,-0.397594,0,0,0,-1.7306,-1.12067,-0.397593
 17:49:00.067,-1.72964,-1.12042,-0.397713,0,0,0,-1.72996,-1.12042,-0.397712
 17:49:00.068,-1.7284,-1.12015,-0.397779,0,0,0,-1.72872,-1.12015,-0.397778
 17:49:00.068,-1.72827,-1.12042,-0.397803,0,0,0,-1.72859,-1.12042,-0.397802
 17:49:00.068,-1.72817,-1.12065,-0.397931,0,0,0,-1.72849,-1.12065,-0.39793
 17:49:00.069,-1.7281,-1.12089,-0.39802,0,0,0,-1.7284,-1.12089,-0.398019
 17:49:00.070,-1.72915,-1.12057,-0.397968,0,0,0,-1.72946,-1.12057,-0.397967
 17:49:00.070,-1.72965,-1.12087,-0.397951,0,0,0,-1.72996,-1.12087,-0.39795
 17:49:00.071,-1.73016,-1.12113,-0.398039,0,0,0,-1.73046,-1.12113,-0.398038
 17:49:00.071,-1.73062,-1.12139,-0.398129,0,0,0,-1.73092,-1.12139,-0.398127
 17:49:00.071,-1.73051,-1.12166,-0.398205,0,0,0,-1.7308,-1.12166,-0.398204
 17:49:00.072,-1.7309,-1.12132,-0.398181,0,0,0,-1.73119,-1.12132,-0.39818
 17:49:00.073,-1.73068,-1.12159,-0.398233,0,0,0,-1.73097,-1.12159,-0.398232
 17:49:00.073,-1.72989,-1.12183,-0.398364,0,0,0,-1.73018,-1.12183,-0.398363
 17:49:00.074,-1.72976,-1.12203,-0.398375,0,0,0,-1.73005,-1.12203,-0.398373
 17:49:00.074,-1.72974,-1.1228,-0.398405,0,0,0,-1.73002,-1.1228,-0.398404
 17:49:00.074,-1.73087,-1.12305,-0.39844,0,0,0,-1.73115,-1.12305,-0.398439
 17:49:00.075,-1.73024,-1.1233,-0.398489,0,0,0,-1.73051,-1.1233,-0.398487
 17:49:00.075,-1.73012,-1.12351,-0.398644,0,0,0,-1.7304,-1.12351,-0.398643
 17:49:00.076,-1.72997,-1.12313,-0.398819,0,0,0,-1.73024,-1.12313,-0.398818
 17:49:00.077,-1.72927,-1.12333,-0.398896,0,0,0,-1.72953,-1.12332,-0.398895
 17:49:00.077,-1.72801,-1.12295,-0.398951,0,0,0,-1.72827,-1.12295,-0.39895
 17:49:00.078,-1.72792,-1.12258,-0.399111,0,0,0,-1.72818,-1.12258,-0.39911
 17:49:00.078,-1.72725,-1.12283,-0.399254,0,0,0,-1.72751,-1.12283,-0.399253
 17:49:00.078,-1.72659,-1.12315,-0.399371,0,0,0,-1.72684,-1.12315,-0.399369
 17:49:00.079,-1.72593,-1.12344,-0.399527,0,0,0,-1.72618,-1.12344,-0.399526
 17:49:00.080,-1.72588,-1.12426,-0.399665,0,0,0,-1.72613,-1.12426,-0.399664
 17:49:00.080,-1.72522,-1.1244,-0.399822,0,0,0,-1.72547,-1.1244,-0.399821
 17:49:00.081,-1.72513,-1.12402,-0.399996,0,0,0,-1.72537,-1.12402,-0.399995
 17:49:00.081,-1.72443,-1.12369,-0.400145,0,0,0,-1.72467,-1.12369,-0.400144
 17:49:00.081,-1.72372,-1.12394,-0.400264,0,0,0,-1.72396,-1.12394,-0.400262
 17:49:00.082,-1.72367,-1.12415,-0.400327,0,0,0,-1.72391,-1.12415,-0.400326
 17:49:00.083,-1.7237,-1.12436,-0.400336,0,0,0,-1.72393,-1.12436,-0.400335
 17:49:00.083,-1.72431,-1.12407,-0.400429,0,0,0,-1.72455,-1.12407,-0.400427
 17:49:00.084,-1.72487,-1.12432,-0.400571,0,0,0,-1.7251,-1.12432,-0.40057
 17:49:00.084,-1.7248,-1.12393,-0.400705,0,0,0,-1.72503,-1.12393,-0.400704
 17:49:00.084,-1.72416,-1.1241,-0.400729,0,0,0,-1.72439,-1.1241,-0.400728
 17:49:00.085,-1.72349,-1.12427,-0.400702,0,0,0,-1.72371,-1.12427,-0.400701
 17:49:00.086,-1.72343,-1.12387,-0.400783,0,0,0,-1.72365,-1.12387,-0.400782
 17:49:00.086,-1.72343,-1.12404,-0.400938,0,0,0,-1.72365,-1.12404,-0.400937
 17:49:00.087,-1.72345,-1.12368,-0.40115,0,0,0,-1.72366,-1.12368,-0.401148
 17:49:00.087,-1.72399,-1.12331,-0.401323,0,0,0,-1.7242,-1.12331,-0.401322
 17:49:00.088,-1.72392,-1.12297,-0.401484,0,0,0,-1.72413,-1.12297,-0.401483
 17:49:00.088,-1.72386,-1.12324,-0.401614,0,0,0,-1.72407,-1.12324,-0.401613
 17:49:00.089,-1.72434,-1.12345,-0.401692,0,0,0,-1.72455,-1.12345,-0.401691
 17:49:00.089,-1.72427,-1.12306,-0.401799,0,0,0,-1.72448,-1.12306,-0.401798
 17:49:00.090,-1.7231,-1.12267,-0.40188,0,0,0,-1.7233,-1.12267,-0.401878
 17:49:00.090,-1.72312,-1.12228,-0.401945,0,0,0,-1.72332,-1.12228,-0.401944
 17:49:00.091,-1.72312,-1.12305,-0.40199,0,0,0,-1.72332,-1.12305,-0.401989
 17:49:00.091,-1.72311,-1.12381,-0.402088,0,0,0,-1.72331,-1.12381,-0.402087
 17:49:00.091,-1.72364,-1.12454,-0.402188,0,0,0,-1.72384,-1.12454,-0.402186
 17:49:00.092,-1.72358,-1.12586,-0.402124,0,0,0,-1.72378,-1.12586,-0.402123
 17:49:00.093,-1.72353,-1.12656,-0.402039,0,0,0,-1.72372,-1.12656,-0.402038
 17:49:00.093,-1.72346,-1.12726,-0.402087,0,0,0,-1.72365,-1.12726,-0.402086
 17:49:00.094,-1.72276,-1.12798,-0.402202,0,0,0,-1.72295,-1.12798,-0.402201
 17:49:00.094,-1.7226,-1.1281,-0.402284,0,0,0,-1.72279,-1.1281,-0.402283
 17:49:00.094,-1.72193,-1.12762,-0.402407,0,0,0,-1.72212,-1.12762,-0.402406
 17:49:00.095,-1.72187,-1.12716,-0.402516,0,0,0,-1.72205,-1.12716,-0.402515
 17:49:00.096,-1.72238,-1.12673,-0.402585,0,0,0,-1.72256,-1.12673,-0.402584
 17:49:00.096,-1.72172,-1.12632,-0.402682,0,0,0,-1.7219,-1.12632,-0.40268
 17:49:00.097,-1.72165,-1.12586,-0.402777,0,0,0,-1.72183,-1.12586,-0.402776
 17:49:00.097,-1.7216,-1.12597,-0.402789,0,0,0,-1.72178,-1.12597,-0.402788
 17:49:00.097,-1.72096,-1.12557,-0.402858,0,0,0,-1.72113,-1.12557,-0.402857
 17:49:00.098,-1.72084,-1.12509,-0.403008,0,0,0,-1.72101,-1.12509,-0.403007
 17:49:00.099,-1.72071,-1.12516,-0.403114,0,0,0,-1.72088,-1.12516,-0.403113
 17:49:00.099,-1.72119,-1.12471,-0.403184,0,0,0,-1.72136,-1.12471,-0.403183
 17:49:00.100,-1.72112,-1.12492,-0.403223,0,0,0,-1.72129,-1.12492,-0.403221
 17:49:00.100,-1.72111,-1.12454,-0.403277,0,0,0,-1.72128,-1.12454,-0.403276
 17:49:00.101,-1.72119,-1.12414,-0.403369,0,0,0,-1.72135,-1.12414,-0.403368
 17:49:00.101,-1.72127,-1.12436,-0.40351,0,0,0,-1.72143,-1.12436,-0.403509
 17:49:00.102,-1.72065,-1.124,-0.403605,0,0,0,-1.72081,-1.124,-0.403604
 17:49:00.102,-1.72053,-1.12418,-0.403671,0,0,0,-1.72069,-1.12418,-0.40367
 17:49:00.103,-1.72048,-1.12435,-0.403775,0,0,0,-1.72064,-1.12435,-0.403774
 17:49:00.103,-1.72047,-1.12451,-0.403839,0,0,0,-1.72063,-1.12451,-0.403838
 17:49:00.104,-1.72048,-1.12528,-0.403898,0,0,0,-1.72063,-1.12528,-0.403897
 17:49:00.104,-1.72106,-1.12547,-0.403962,0,0,0,-1.72121,-1.12547,-0.40396
 17:49:00.105,-1.72166,-1.12562,-0.404038,0,0,0,-1.72181,-1.12562,-0.404036
 17:49:00.105,-1.72169,-1.12575,-0.404087,0,0,0,-1.72184,-1.12575,-0.404086
 17:49:00.106,-1.72173,-1.12647,-0.404106,0,0,0,-1.72188,-1.12647,-0.404105
 17:49:00.106,-1.72179,-1.12665,-0.404288,0,0,0,-1.72194,-1.12665,-0.404286
 17:49:00.107,-1.72181,-1.1268,-0.404497,0,0,0,-1.72196,-1.1268,-0.404496
 17:49:00.107,-1.72174,-1.12694,-0.404681,0,0,0,-1.72188,-1.12694,-0.40468
 17:49:00.108,-1.72109,-1.12708,-0.404787,0,0,0,-1.72123,-1.12708,-0.404785
 17:49:00.108,-1.72108,-1.12667,-0.404908,0,0,0,-1.72122,-1.12667,-0.404906
 17:49:00.109,-1.72107,-1.12628,-0.404989,0,0,0,-1.72121,-1.12628,-0.404988
 17:49:00.109,-1.72102,-1.12643,-0.405028,0,0,0,-1.72116,-1.12643,-0.405027
 17:49:00.110,-1.72099,-1.12657,-0.40504,0,0,0,-1.72113,-1.12657,-0.405039
 17:49:00.110,-1.72035,-1.12669,-0.405079,0,0,0,-1.72048,-1.12669,-0.405078
 17:49:00.111,-1.72026,-1.12681,-0.405145,0,0,0,-1.7204,-1.12681,-0.405144
 17:49:00.111,-1.71963,-1.12696,-0.405184,0,0,0,-1.71976,-1.12696,-0.405183
 17:49:00.112,-1.71958,-1.1271,-0.405289,0,0,0,-1.71971,-1.1271,-0.405288
 17:49:00.112,-1.71955,-1.12662,-0.405451,0,0,0,-1.71968,-1.12662,-0.405449
 17:49:00.113,-1.71954,-1.12616,-0.405559,0,0,0,-1.71967,-1.12616,-0.405558
 17:49:00.116,-1.71956,-1.12568,-0.405705,0,0,0,-1.71969,-1.12568,-0.405704
 17:49:00.116,-1.71903,-1.12579,-0.405834,0,0,0,-1.71916,-1.12579,-0.405833
 17:49:00.116,-1.71905,-1.12599,-0.405845,0,0,0,-1.71918,-1.12599,-0.405843
 17:49:00.116,-1.71904,-1.12569,-0.405768,0,0,0,-1.71917,-1.12569,-0.405767
 17:49:00.116,-1.71898,-1.12532,-0.405732,0,0,0,-1.71911,-1.12532,-0.405731
 17:49:00.116,-1.71891,-1.12602,-0.405781,0,0,0,-1.71904,-1.12602,-0.40578
 17:49:00.116,-1.71825,-1.12671,-0.405804,0,0,0,-1.71837,-1.12671,-0.405802
 17:49:00.117,-1.71826,-1.12685,-0.405855,0,0,0,-1.71838,-1.12685,-0.405854
 17:49:00.117,-1.7183,-1.12813,-0.405924,0,0,0,-1.71841,-1.12813,-0.405923
 17:49:00.118,-1.71839,-1.12825,-0.40608,0,0,0,-1.71851,-1.12825,-0.406078
 17:49:00.118,-1.71842,-1.12833,-0.406263,0,0,0,-1.71853,-1.12833,-0.406262
 17:49:00.119,-1.71787,-1.12844,-0.406367,0,0,0,-1.71798,-1.12844,-0.406366
 17:49:00.119,-1.71788,-1.12854,-0.406366,0,0,0,-1.71799,-1.12854,-0.406365
 17:49:00.120,-1.71726,-1.12749,-0.406454,0,0,0,-1.71737,-1.12749,-0.406452
 17:49:00.120,-1.71666,-1.12704,-0.406536,0,0,0,-1.71677,-1.12704,-0.406535
 17:49:00.121,-1.71554,-1.12662,-0.406552,0,0,0,-1.71565,-1.12662,-0.406551
 17:49:00.121,-1.71557,-1.12676,-0.406577,0,0,0,-1.71568,-1.12676,-0.406576
 17:49:00.122,-1.71618,-1.12694,-0.406641,0,0,0,-1.71629,-1.12694,-0.40664
 17:49:00.122,-1.71618,-1.12709,-0.406733,0,0,0,-1.71629,-1.12709,-0.406732
 17:49:00.123,-1.71618,-1.12779,-0.406808,0,0,0,-1.71628,-1.12779,-0.406807
 17:49:00.123,-1.71617,-1.12849,-0.406884,0,0,0,-1.71627,-1.12849,-0.406882
 17:49:00.124,-1.71613,-1.12923,-0.406894,0,0,0,-1.71624,-1.12923,-0.406892
 17:49:00.124,-1.71607,-1.12937,-0.406935,0,0,0,-1.71617,-1.12937,-0.406933
 17:49:00.125,-1.71609,-1.12888,-0.407057,0,0,0,-1.7162,-1.12888,-0.407055
 17:49:00.125,-1.71613,-1.12831,-0.407218,0,0,0,-1.71623,-1.12831,-0.407217
 17:49:00.126,-1.71618,-1.12782,-0.407378,0,0,0,-1.71628,-1.12782,-0.407377
 17:49:00.126,-1.71617,-1.12794,-0.407431,0,0,0,-1.71627,-1.12794,-0.40743
 17:49:00.127,-1.71615,-1.12745,-0.407435,0,0,0,-1.71625,-1.12745,-0.407434
 17:49:00.127,-1.71676,-1.12753,-0.40746,0,0,0,-1.71685,-1.12753,-0.407459
 17:49:00.128,-1.71675,-1.12819,-0.407495,0,0,0,-1.71684,-1.12819,-0.407494
 17:49:00.128,-1.71612,-1.12941,-0.407487,0,0,0,-1.71622,-1.12941,-0.407486
 17:49:00.129,-1.71549,-1.13066,-0.407494,0,0,0,-1.71559,-1.13066,-0.407493
 17:49:00.129,-1.71547,-1.13131,-0.407544,0,0,0,-1.71556,-1.13131,-0.407543
 17:49:00.130,-1.7155,-1.13137,-0.40765,0,0,0,-1.71559,-1.13137,-0.407648
 17:49:00.130,-1.71609,-1.13146,-0.407742,0,0,0,-1.71619,-1.13146,-0.407741
 17:49:00.131,-1.71671,-1.1316,-0.407742,0,0,0,-1.7168,-1.1316,-0.407741
 17:49:00.131,-1.71735,-1.1311,-0.407718,0,0,0,-1.71744,-1.1311,-0.407717
 17:49:00.132,-1.7174,-1.13056,-0.407747,0,0,0,-1.71749,-1.13056,-0.407746
 17:49:00.132,-1.71739,-1.13062,-0.40788,0,0,0,-1.71748,-1.13062,-0.407879
 17:49:00.133,-1.71621,-1.13009,-0.408083,0,0,0,-1.7163,-1.13009,-0.408081
 17:49:00.133,-1.71623,-1.12901,-0.408275,0,0,0,-1.71632,-1.12901,-0.408274
 17:49:00.134,-1.71624,-1.12851,-0.408331,0,0,0,-1.71632,-1.12851,-0.40833
 17:49:00.134,-1.71626,-1.12857,-0.408356,0,0,0,-1.71634,-1.12857,-0.408355
 17:49:00.135,-1.71633,-1.12803,-0.40841,0,0,0,-1.71641,-1.12803,-0.408409
 17:49:00.135,-1.71643,-1.12859,-0.408376,0,0,0,-1.71652,-1.12859,-0.408375
 17:49:00.136,-1.71651,-1.12921,-0.408357,0,0,0,-1.7166,-1.12921,-0.408355
 17:49:00.136,-1.71709,-1.12991,-0.408445,0,0,0,-1.71717,-1.12991,-0.408444
 17:49:00.137,-1.71711,-1.13062,-0.408533,0,0,0,-1.71719,-1.13062,-0.408532
 17:49:00.137,-1.71718,-1.13068,-0.408597,0,0,0,-1.71726,-1.13068,-0.408596
 17:49:00.138,-1.7178,-1.13015,-0.408679,0,0,0,-1.71788,-1.13015,-0.408678
 17:49:00.138,-1.71773,-1.12962,-0.40883,0,0,0,-1.7178,-1.12962,-0.408829
 17:49:00.139,-1.71824,-1.12914,-0.409007,0,0,0,-1.71832,-1.12914,-0.409006
 17:49:00.139,-1.71826,-1.1287,-0.409142,0,0,0,-1.71833,-1.1287,-0.409141
 17:49:00.140,-1.71833,-1.12887,-0.409179,0,0,0,-1.7184,-1.12887,-0.409178
 17:49:00.140,-1.71837,-1.1296,-0.409239,0,0,0,-1.71845,-1.1296,-0.409238
 17:49:00.141,-1.71839,-1.12971,-0.409331,0,0,0,-1.71846,-1.12971,-0.40933
 17:49:00.141,-1.71778,-1.12976,-0.409344,0,0,0,-1.71786,-1.12976,-0.409343
 17:49:00.142,-1.71773,-1.12981,-0.409385,0,0,0,-1.71781,-1.12981,-0.409384
 17:49:00.142,-1.71768,-1.12989,-0.409465,0,0,0,-1.71775,-1.12989,-0.409464
 17:49:00.143,-1.71711,-1.12944,-0.409522,0,0,0,-1.71718,-1.12944,-0.409521
 17:49:00.143,-1.71714,-1.129,-0.409538,0,0,0,-1.71721,-1.129,-0.409537
 17:49:00.144,-1.71663,-1.12855,-0.409579,0,0,0,-1.7167,-1.12855,-0.409578
 17:49:00.144,-1.7161,-1.12811,-0.409754,0,0,0,-1.71617,-1.12811,-0.409753
 17:49:00.145,-1.71613,-1.12713,-0.409906,0,0,0,-1.7162,-1.12713,-0.409905
 17:49:00.145,-1.71616,-1.12609,-0.410018,0,0,0,-1.71623,-1.12609,-0.410017
 17:49:00.146,-1.71617,-1.12616,-0.410056,0,0,0,-1.71624,-1.12616,-0.410055
 17:49:00.146,-1.71619,-1.12573,-0.410112,0,0,0,-1.71625,-1.12573,-0.41011
 17:49:00.147,-1.71616,-1.12528,-0.410155,0,0,0,-1.71622,-1.12528,-0.410153
 17:49:00.147,-1.71616,-1.12425,-0.410293,0,0,0,-1.71622,-1.12425,-0.410292
 17:49:00.148,-1.71619,-1.12381,-0.410427,0,0,0,-1.71625,-1.12381,-0.410426
 17:49:00.148,-1.71623,-1.1234,-0.410481,0,0,0,-1.71629,-1.1234,-0.41048
 17:49:00.149,-1.7157,-1.12297,-0.410574,0,0,0,-1.71576,-1.12297,-0.410573
 17:49:00.149,-1.71574,-1.1231,-0.410677,0,0,0,-1.7158,-1.1231,-0.410676
 17:49:00.150,-1.71517,-1.12268,-0.410784,0,0,0,-1.71523,-1.12268,-0.410783
 17:49:00.150,-1.71514,-1.12228,-0.410919,0,0,0,-1.7152,-1.12228,-0.410918
 17:49:00.151,-1.71508,-1.12243,-0.411012,0,0,0,-1.71514,-1.12243,-0.41101
 17:49:00.151,-1.71508,-1.12266,-0.411063,0,0,0,-1.71514,-1.12266,-0.411061
 17:49:00.152,-1.71507,-1.12287,-0.41114,0,0,0,-1.71513,-1.12287,-0.411139
 17:49:00.152,-1.71505,-1.12357,-0.411267,0,0,0,-1.71511,-1.12357,-0.411266
 17:49:00.153,-1.71511,-1.12426,-0.411366,0,0,0,-1.71517,-1.12426,-0.411365
 17:49:00.153,-1.71459,-1.12439,-0.411429,0,0,0,-1.71465,-1.12439,-0.411428
 17:49:00.154,-1.71467,-1.12457,-0.411545,0,0,0,-1.71473,-1.12457,-0.411544
 17:49:00.154,-1.71414,-1.12473,-0.411649,0,0,0,-1.71419,-1.12473,-0.411648
 17:49:00.155,-1.71356,-1.12421,-0.411705,0,0,0,-1.71361,-1.12421,-0.411704
 17:49:00.155,-1.71358,-1.12369,-0.411707,0,0,0,-1.71364,-1.12369,-0.411706
 17:49:00.156,-1.71366,-1.12379,-0.411744,0,0,0,-1.71371,-1.12379,-0.411743
 17:49:00.156,-1.71374,-1.12334,-0.411797,0,0,0,-1.71379,-1.12334,-0.411796
 17:49:00.157,-1.71377,-1.12291,-0.411892,0,0,0,-1.71382,-1.12291,-0.411891
 17:49:00.157,-1.71438,-1.12313,-0.412022,0,0,0,-1.71444,-1.12313,-0.412021
 17:49:00.158,-1.71443,-1.12276,-0.412156,0,0,0,-1.71448,-1.12276,-0.412154
 17:49:00.158,-1.71443,-1.12352,-0.412242,0,0,0,-1.71448,-1.12352,-0.412241
 17:49:00.159,-1.71446,-1.12481,-0.412325,0,0,0,-1.71451,-1.12481,-0.412324
 17:49:00.159,-1.71397,-1.12493,-0.412415,0,0,0,-1.71402,-1.12493,-0.412413
 17:49:00.160,-1.71404,-1.12503,-0.412517,0,0,0,-1.71409,-1.12503,-0.412516
 17:49:00.160,-1.71412,-1.12458,-0.412625,0,0,0,-1.71417,-1.12458,-0.412623
 17:49:00.161,-1.7142,-1.12302,-0.412686,0,0,0,-1.71425,-1.12302,-0.412685
 17:49:00.161,-1.71423,-1.12264,-0.412648,0,0,0,-1.71428,-1.12264,-0.412647
 17:49:00.162,-1.71425,-1.12224,-0.41265,0,0,0,-1.7143,-1.12224,-0.412649
 17:49:00.162,-1.71432,-1.12184,-0.41277,0,0,0,-1.71437,-1.12184,-0.412769
 17:49:00.163,-1.71443,-1.12201,-0.412898,0,0,0,-1.71447,-1.12201,-0.412896
 17:49:00.163,-1.71399,-1.12171,-0.413015,0,0,0,-1.71404,-1.12171,-0.413014
 17:49:00.164,-1.71288,-1.12197,-0.413053,0,0,0,-1.71293,-1.12197,-0.413051
 17:49:00.164,-1.7118,-1.12213,-0.413103,0,0,0,-1.71184,-1.12213,-0.413101
 17:49:00.165,-1.71134,-1.12282,-0.413187,0,0,0,-1.71138,-1.12282,-0.413186
 17:49:00.165,-1.71204,-1.12295,-0.413369,0,0,0,-1.71208,-1.12295,-0.413367
 17:49:00.166,-1.71212,-1.1225,-0.413581,0,0,0,-1.71216,-1.1225,-0.41358
 17:49:00.166,-1.71278,-1.12266,-0.413723,0,0,0,-1.71282,-1.12266,-0.413722
 17:49:00.167,-1.71342,-1.12226,-0.41383,0,0,0,-1.71346,-1.12226,-0.413829
 17:49:00.167,-1.7129,-1.12183,-0.413937,0,0,0,-1.71294,-1.12183,-0.413936
 17:49:00.168,-1.71234,-1.12139,-0.414031,0,0,0,-1.71238,-1.12139,-0.41403
 17:49:00.168,-1.71231,-1.12148,-0.41411,0,0,0,-1.71235,-1.12148,-0.414109
 17:49:00.169,-1.71293,-1.12098,-0.414217,0,0,0,-1.71297,-1.12098,-0.414215
 17:49:00.169,-1.71301,-1.12112,-0.414358,0,0,0,-1.71305,-1.12112,-0.414357
 17:49:00.170,-1.7137,-1.1208,-0.41449,0,0,0,-1.71374,-1.1208,-0.414489
 17:49:00.170,-1.71381,-1.1205,-0.414542,0,0,0,-1.71385,-1.1205,-0.414541
 17:49:00.171,-1.71389,-1.12012,-0.414634,0,0,0,-1.71393,-1.12012,-0.414633
 17:49:00.171,-1.71395,-1.11915,-0.414744,0,0,0,-1.71399,-1.11915,-0.414743
 17:49:00.172,-1.71336,-1.11875,-0.414865,0,0,0,-1.7134,-1.11875,-0.414864
 17:49:00.172,-1.7128,-1.11837,-0.415011,0,0,0,-1.71284,-1.11837,-0.41501
 17:49:00.173,-1.71227,-1.11852,-0.414994,0,0,0,-1.7123,-1.11852,-0.414993
 17:49:00.173,-1.71176,-1.11871,-0.41495,0,0,0,-1.7118,-1.11871,-0.414949
 17:49:00.174,-1.71238,-1.1189,-0.414987,0,0,0,-1.71242,-1.1189,-0.414986
 17:49:00.174,-1.71247,-1.11909,-0.415062,0,0,0,-1.7125,-1.11909,-0.41506
 17:49:00.175,-1.71311,-1.11934,-0.415111,0,0,0,-1.71315,-1.11934,-0.415109
 17:49:00.175,-1.71318,-1.12023,-0.415076,0,0,0,-1.71321,-1.12023,-0.415075
 17:49:00.176,-1.71261,-1.11982,-0.415144,0,0,0,-1.71265,-1.11982,-0.415143
 17:49:00.176,-1.71206,-1.11991,-0.41526,0,0,0,-1.7121,-1.11991,-0.415259
 17:49:00.177,-1.7121,-1.11947,-0.41534,0,0,0,-1.71214,-1.11947,-0.415339
 17:49:00.177,-1.71221,-1.11906,-0.415458,0,0,0,-1.71225,-1.11906,-0.415457
 17:49:00.178,-1.71291,-1.11865,-0.415668,0,0,0,-1.71294,-1.11865,-0.415667
 17:49:00.178,-1.71407,-1.11883,-0.415784,0,0,0,-1.7141,-1.11883,-0.415783
 17:49:00.179,-1.71467,-1.11841,-0.415837,0,0,0,-1.71471,-1.11841,-0.415836
 17:49:00.179,-1.71476,-1.11858,-0.415871,0,0,0,-1.71479,-1.11858,-0.41587
 17:49:00.180,-1.71541,-1.11876,-0.415906,0,0,0,-1.71544,-1.11876,-0.415904
 17:49:00.180,-1.71542,-1.11835,-0.415932,0,0,0,-1.71545,-1.11835,-0.415931
 17:49:00.181,-1.71546,-1.11739,-0.416015,0,0,0,-1.7155,-1.11739,-0.416014
 17:49:00.181,-1.71602,-1.11592,-0.416169,0,0,0,-1.71605,-1.11592,-0.416168
 17:49:00.182,-1.71596,-1.11558,-0.416236,0,0,0,-1.716,-1.11558,-0.416235
 17:49:00.182,-1.71656,-1.11461,-0.416279,0,0,0,-1.71659,-1.11461,-0.416278
 17:49:00.183,-1.71656,-1.11421,-0.416331,0,0,0,-1.7166,-1.11421,-0.41633
 17:49:00.183,-1.71543,-1.11448,-0.416418,0,0,0,-1.71546,-1.11448,-0.416417
 17:49:00.184,-1.71489,-1.1154,-0.416528,0,0,0,-1.71493,-1.1154,-0.416527
 17:49:00.184,-1.71372,-1.11676,-0.416597,0,0,0,-1.71375,-1.11676,-0.416596
 17:49:00.185,-1.71311,-1.11801,-0.416639,0,0,0,-1.71314,-1.11801,-0.416638
 17:49:00.185,-1.71306,-1.11863,-0.416739,0,0,0,-1.71309,-1.11863,-0.416738
 17:49:00.186,-1.71366,-1.11873,-0.416894,0,0,0,-1.71369,-1.11873,-0.416893
 17:49:00.186,-1.71369,-1.11769,-0.41703,0,0,0,-1.71372,-1.11769,-0.417029
 17:49:00.187,-1.71431,-1.11723,-0.417109,0,0,0,-1.71434,-1.11723,-0.417108
 17:49:00.187,-1.71259,-1.11739,-0.417158,0,0,0,-1.71262,-1.11739,-0.417157
 17:49:00.188,-1.71148,-1.11703,-0.417291,0,0,0,-1.71151,-1.11703,-0.41729
