-0.140426,-0.0166,9.792695,-0.003717,-0.000533,-0.004139
-0.143197,-0.014517,9.797352,-0.003267,-0.000072,-0.004141
-0.150534,-0.015849,9.800625,-0.00048,-0.000105,-0.005058
-0.1444,-0.017411,9.792543,-0.001958,0.002249,-0.004151
-0.151363,-0.010173,9.800492,0.000286,0.000436,-0.003672
-0.148039,-0.007478,9.795246,-0.002913,0.000007,-0.000448
-0.145759,-0.007409,9.790617,-0.002421,-0.001412,-0.003668
-0.146672,-0.021217,9.785101,0.000254,0.000466,-0.001827
-0.147179,-0.019176,9.780663,-0.0033,-0.000525,-0.005521
-0.149387,-0.005213,9.816127,-0.003222,-0.001462,-0.00321
-0.150901,-0.005475,9.77586,-0.001896,-0.001434,-0.002284
-0.150186,-0.007509,9.796813,-0.001034,0.000439,-0.000447
-0.150346,-0.007938,9.793108,-0.001499,0.000853,-0.006448
-0.142834,-0.01748,9.801793,-0.001932,-0.000949,-0.001363
-0.147671,-0.013158,9.795382,-0.000516,0.000379,-0.004137
-0.143779,-0.016984,9.79718,0.00035,0.001796,-0.001837
-0.141457,-0.011266,9.780401,-0.001455,0.000404,-0.002755
-0.141457,-0.011266,9.780401,-0.001455,0.000404,-0.002755
-0.148929,-0.012039,9.788903,-0.001474,-0.001875,-0.002279
-0.148536,-0.016129,9.799366,0.001275,-0.000957,-0.001356
-0.146501,-0.007038,9.799888,0.000785,-0.000951,-0.002741
-0.146305,-0.013241,9.788412,-0.001089,0.00178,-0.007836
-0.150934,-0.019705,9.799941,-0.002921,0.00044,-0.004141
-0.149898,-0.007909,9.790646,-0.001457,0.00087,-0.001835
-0.14807,-0.017178,9.796572,-0.0015,0.00227,-0.001382
-0.1369,-0.01567,9.795928,0.000356,0.000876,-0.001831
-0.160333,-0.009476,9.781875,0.001234,-0.000021,-0.001361
-0.144996,-0.009786,9.783057,-0.00096,-0.001002,-0.00413
-0.1443,-0.012209,9.795508,-0.001083,0.002288,-0.001381
-0.146514,-0.019765,9.795949,-0.004546,-0.001003,-0.000449
-0.145048,-0.010801,9.810215,-0.002268,0.001722,-0.00369
-0.143205,-0.015702,9.793044,-0.002712,0.000341,-0.003682
-0.144885,-0.01379,9.800303,-0.002326,-0.00009,-0.0046
-0.145818,-0.015404,9.790729,-0.000511,0.000879,0.001396
-0.144886,-0.014533,9.797365,-0.000051,-0.001462,-0.004586
-0.13891,-0.012668,9.801507,-0.001493,0.000884,-0.002296
-0.147529,-0.003942,9.780016,-0.00149,-0.000052,-0.004597
-0.137822,-0.014325,9.798704,-0.004701,0.000411,-0.005069
-0.146768,-0.010571,9.79925,-0.000998,-0.000048,-0.001829
-0.145084,-0.011142,9.796307,-0.000995,-0.000985,-0.004129
-0.154193,-0.008395,9.788499,-0.002358,-0.000533,-0.004597
-0.154487,-0.005747,9.801165,0.000796,-0.002324,-0.001809
-0.15141,-0.007973,9.795735,0.000312,0.001799,-0.003681
-0.147838,-0.011333,9.797242,-0.001009,0.001798,-0.000917
-0.147852,-0.011279,9.790271,-0.001592,0.000485,-0.000908
-0.147469,-0.015638,9.79625,-0.001606,0.002314,-0.002303
-0.141167,-0.008095,9.787213,-0.001459,0.00086,-0.003219
-0.140412,-0.015729,9.797616,0.000239,0.001816,-0.005987
-0.140467,-0.011569,9.796879,-0.002922,0.000436,-0.004602
-0.140467,-0.011569,9.796879,-0.002922,0.000436,-0.004602
-0.142551,-0.004063,9.797867,-0.00204,-0.000916,-0.003669
-0.151758,-0.017948,9.793046,-0.000532,0.002201,-0.006455
-0.149282,-0.007468,9.793893,-0.002303,-0.002825,-0.001354
-0.138649,-0.011799,9.790706,0.00029,-0.000017,-0.002747
-0.147658,-0.014665,9.791183,0.000295,-0.000944,-0.003664
-0.140481,-0.011842,9.793653,-0.000596,0.00179,-0.004606
-0.143771,-0.015949,9.801021,0.000253,0.00046,-0.002749
-0.144468,-0.011885,9.794138,-0.002801,-0.001906,-0.003667
-0.146853,-0.006182,9.790023,-0.001045,0.001335,-0.003682
-0.14396,-0.004319,9.79173,-0.002813,-0.000067,-0.003678
-0.146228,-0.017165,9.797181,-0.002393,-0.000042,-0.002754
-0.150766,-0.022861,9.791731,-0.001134,0.000033,0.000019
-0.150045,-0.019021,9.793464,-0.000189,-0.001388,-0.003662
-0.137869,-0.022936,9.798334,-0.001034,0.000913,0.001396
-0.142609,-0.014152,9.79196,0.00083,0.002219,-0.004607
-0.148749,-0.015239,9.786268,-0.000046,-0.001912,-0.003199
-0.14387,-0.020266,9.802391,-0.000137,0.000868,-0.005061
-0.152129,-0.012426,9.794166,-0.001452,-0.000056,-0.002752
-0.147329,-0.003625,9.796385,0.000385,0.000831,-0.005522
-0.152633,-0.010238,9.790182,-0.002328,0.00038,-0.003219
-0.148153,-0.01117,9.796172,-0.002784,0.000838,-0.003223
-0.151405,-0.008596,9.797294,-0.00003,0.000833,-0.002756
-0.141689,-0.012203,9.798289,-0.002376,0.00223,-0.004153
-0.14751,-0.014363,9.792434,-0.000995,-0.000985,-0.004129
-0.146064,-0.0154,9.805981,-0.003784,-0.001433,-0.005978
-0.147495,-0.015138,9.792883,0.000779,0.000445,-0.000442
-0.135678,-0.013134,9.806926,0.000496,0.000337,-0.003214
-0.142417,-0.014988,9.799195,-0.002377,0.00175,-0.006918
-0.151205,-0.017187,9.777617,-0.00056,0.001299,-0.006449
-0.149847,-0.021672,9.798084,-0.001031,0.000453,0.001398
-0.149847,-0.021672,9.798084,-0.001031,0.000453,0.001398
-0.148662,-0.007618,9.793567,-0.002401,0.001821,0.000464
-0.148662,-0.007618,9.793567,-0.002401,0.001821,0.000464
-0.150025,-0.010665,9.789557,-0.000934,0.000367,-0.003216
-0.142211,-0.02123,9.792518,-0.000057,-0.000543,-0.004592
-0.145794,-0.015014,9.798284,-0.000551,0.001346,0.000009
-0.147417,-0.008257,9.798044,0.000844,0.000386,-0.003673
-0.138492,-0.010626,9.797672,0.000354,0.000869,-0.002754
-0.150175,-0.021171,9.793145,-0.001975,-0.000498,-0.004595
-0.143092,-0.022519,9.797278,-0.001485,-0.000028,-0.001368
-0.147472,-0.011314,9.811251,0.001568,0.002334,-0.000912
-0.13271,-0.005819,9.799047,-0.002056,0.001383,-0.003683
-0.145648,-0.016171,9.789612,0.001617,-0.000463,-0.003663
-0.144719,-0.010083,9.814494,-0.002454,-0.000911,-0.000441
-0.144755,-0.008959,9.809892,-0.000133,0.000412,-0.004597
-0.140759,-0.015191,9.789461,-0.001064,0.004091,-0.00416
-0.144245,-0.005126,9.795743,-0.001869,-0.000065,-0.00137
-0.146603,-0.010003,9.804499,-0.00146,0.001333,-0.001377
-0.143735,-0.020966,9.795296,-0.002818,0.000859,-0.002761
-0.152134,-0.011662,9.794474,0.000773,0.001364,-0.000448
-0.145238,-0.00935,9.801714,-0.002387,-0.000484,-0.000445
-0.143011,-0.01697,9.796082,-0.002443,0.00228,-0.001845
-0.146012,-0.02164,9.798841,0.000783,-0.000965,-0.004586
-0.139393,-0.002089,9.78785,-0.001562,0.000444,-0.004138
-0.140575,-0.011857,9.812333,-0.001869,-0.000541,-0.003674
-0.148802,-0.009897,9.790786,-0.000953,-0.001918,-0.003663
-0.1481,-0.014575,9.798142,0.000803,0.001797,-0.001835
-0.144556,-0.015617,9.797795,-0.003783,-0.000953,-0.003213
-0.148188,-0.011667,9.782733,-0.001503,0.001783,-0.00507
-0.153316,-0.0167,9.788884,-0.001502,0.00226,-0.002766
-0.14791,-0.018097,9.796732,-0.000959,-0.000522,-0.001365
-0.145004,-0.019088,9.790695,-0.000521,0.001302,-0.003682
-0.136064,-0.009206,9.797071,-0.001843,0.000351,-0.005064
-0.144545,-0.015505,9.802902,-0.000108,0.001294,-0.007371
-0.145155,-0.018049,9.794399,0.001696,0.003159,-0.00461
-0.145155,-0.018049,9.794399,0.001696,0.003159,-0.00461
-0.145155,-0.018049,9.794399,0.001696,0.003159,-0.00461
-0.146194,-0.022906,9.785718,-0.000145,0.002254,-0.004147
-0.144753,-0.015813,9.785932,-0.001902,-0.000517,-0.002751
-0.147636,-0.017261,9.789634,-0.000984,-0.00188,-0.000895
-0.146824,-0.015285,9.809856,-0.001449,-0.000043,-0.000907
-0.142597,-0.014775,9.792564,-0.001456,0.000877,-0.000913
-0.148333,-0.009309,9.79386,0.002124,0.002278,-0.001834
-0.142392,-0.006757,9.790138,-0.002463,-0.000008,-0.002753
-0.148574,-0.015269,9.78839,0.000666,0.001401,-0.002292
-0.144075,-0.008124,9.786277,-0.000653,-0.000016,-0.004594
-0.14846,-0.013549,9.786582,-0.003259,-0.000508,-0.000909
-0.140162,-0.01456,9.788861,0.000849,0.000414,0.000018
-0.146212,-0.007881,9.791549,-0.001039,0.000412,-0.004137
-0.147428,-0.019784,9.796716,-0.000059,-0.000076,-0.003672
-0.14302,-0.007484,9.785684,0.000348,0.001315,-0.004602
-0.136504,-0.018723,9.810403,-0.001908,0.000406,-0.002295
-0.138359,-0.024506,9.784754,-0.00145,-0.000046,-0.001368
-0.139305,-0.019231,9.795122,-0.000172,0.000888,-0.004599
-0.146225,-0.01865,9.790828,0.001626,-0.001372,-0.002273
-0.147014,-0.007502,9.782916,0.000778,0.000441,-0.000904
-0.14329,-0.006839,9.798803,0.000356,0.000402,-0.003673
-0.148137,-0.010017,9.804351,-0.000545,-0.000523,-0.004131
-0.151629,-0.016391,9.790892,-0.001905,-0.000054,-0.002292
-0.148328,-0.010359,9.790603,-0.001068,-0.000015,-0.001828
-0.147445,-0.018979,9.791756,-0.000191,-0.000921,-0.002742
-0.140992,-0.017468,9.802556,-0.004649,-0.001898,-0.004132
-0.148338,-0.010348,9.790164,-0.004136,0.000395,-0.000456
-0.142522,-0.020466,9.792202,0.000322,0.00042,-0.003673
-0.152893,-0.011998,9.797265,-0.001867,-0.000058,-0.000447
-0.137465,-0.006036,9.801879,-0.000064,0.000851,-0.002755
-0.137637,-0.017247,9.799473,-0.00096,-0.000525,-0.001826
-0.152048,-0.00687,9.791882,-0.00017,0.000897,-0.003215
-0.145527,-0.011775,9.797214,0.00165,-0.000013,-0.002744
-0.145527,-0.011775,9.797214,0.00165,-0.000013,-0.002744
-0.145794,-0.014691,9.795319,-0.000726,0.000475,-0.005057
-0.143591,-0.008474,9.791202,-0.001595,-0.000005,-0.005057
-0.147033,-0.015873,9.789157,-0.000191,-0.000448,-0.0009
-0.140829,0.000867,9.782635,-0.003822,-0.000006,-0.001834
-0.145721,-0.010909,9.785469,-0.001666,0.00145,0.000471
-0.147332,-0.00449,9.789098,-0.000665,0.001826,-0.004144
-0.141298,-0.019838,9.791408,-0.000687,-0.000472,-0.006436
-0.14729,-0.018825,9.791749,-0.001603,0.001854,-0.002301
-0.150852,-0.014458,9.797971,-0.002037,-0.00138,-0.004127
-0.14523,-0.012188,9.791957,-0.002024,0.002302,-0.001382
-0.136011,-0.015274,9.78681,-0.002422,-0.001418,-0.00459
-0.146745,-0.014188,9.790565,-0.001084,0.001331,-0.006449
-0.146725,-0.012008,9.804467,-0.000172,0.001364,-0.002295
-0.143512,-0.015536,9.790396,-0.002402,0.001341,-0.002301
-0.152651,-0.008253,9.791579,-0.002374,0.002243,-0.002307
-0.151264,-0.018754,9.796556,0.000718,-0.001382,-0.003198
-0.149509,-0.011377,9.799386,-0.000648,-0.000466,-0.003207
-0.140142,-0.014302,9.793786,-0.001946,0.000883,-0.002297
-0.152522,-0.017353,9.79365,-0.000623,0.000896,-0.003216
-0.142745,-0.015374,9.790077,-0.000617,-0.000027,-0.003672
-0.140101,-0.016038,9.79839,-0.001527,-0.000046,-0.005981
-0.143113,-0.022465,9.791417,-0.001024,-0.00189,-0.004585
-0.143121,-0.019459,9.798676,-0.001104,-0.000484,-0.005515
-0.137487,-0.006688,9.787321,-0.000321,0.002806,-0.003224
-0.145504,-0.012419,9.799816,0.000229,-0.001372,-0.004122
-0.152978,-0.020051,9.785615,0.000778,-0.000039,-0.003669
-0.143461,-0.016712,9.801498,-0.000999,-0.000055,-0.002751
-0.146668,-0.019756,9.794238,-0.000542,-0.000513,-0.002747
-0.154263,-0.013337,9.788715,-0.000324,-0.001775,-0.003196
-0.147384,-0.011146,9.793046,-0.00113,-0.000896,-0.00136
-0.148365,-0.009509,9.781341,0.001128,0.000023,-0.002283
-0.144454,-0.009526,9.804471,0.001153,0.001382,-0.002753
-0.135458,-0.010197,9.787151,0.001138,0.003685,-0.002306
-0.135458,-0.010197,9.787151,0.001138,0.003685,-0.002306
-0.146733,-0.015708,9.788548,-0.001532,0.00088,-0.005064
-0.140308,-0.012033,9.797653,-0.003797,0.000876,-0.004608
-0.145252,-0.009166,9.798476,-0.000589,0.001347,-0.002297
-0.145654,-0.015265,9.791786,-0.002425,-0.000955,-0.004132
-0.140188,-0.008531,9.802009,-0.001016,-0.002323,-0.000891
-0.146465,-0.009214,9.802338,-0.003298,-0.000984,-0.005518
-0.144266,-0.013635,9.800124,0.000287,0.000439,-0.003211
-0.134215,-0.009037,9.796256,-0.002467,0.000448,-0.003217
-0.143686,-0.01042,9.802463,0.001648,-0.000023,-0.004128
-0.147033,-0.004768,9.786479,-0.000623,0.001373,-0.000912
-0.13414,-0.012948,9.803321,-0.001568,0.001841,-0.00184
-0.148238,-0.004253,9.796531,-0.000549,-0.000067,-0.004595
-0.146871,-0.015004,9.795496,-0.00017,0.000894,-0.003676
-0.152133,-0.011502,9.793064,-0.002048,0.000943,-0.000912
-0.14402,-0.013623,9.782066,-0.002912,0.000014,0.000475
-0.134199,-0.010121,9.797019,-0.000647,-0.000459,-0.002285
-0.14517,-0.012637,9.807064,-0.002038,-0.000909,-0.002746
-0.146155,-0.012339,9.790887,-0.003775,-0.001385,0.000481
-0.142542,-0.018039,9.796241,-0.001009,0.001318,-0.003682
-0.146737,-0.012128,9.800764,-0.000627,0.001353,-0.00368
-0.151054,-0.011054,9.795524,-0.000739,0.002314,-0.005069
-0.149238,-0.010975,9.788884,-0.000281,0.001862,-0.004142
-0.154657,-0.005393,9.795129,-0.00296,0.00139,-0.002301
